Record ID,Date,Country,City,Temperature (°C),Humidity (%),Precipitation (mm),Air Quality Index (AQI),Extreme Weather Events,Climate Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
usa_1767,10/31/2024,USA,Chicago,30.7,20,109.5,77,None,Koeppen-A,Temperate,Desert,31.7,30.5,N,Autumn,8232779,26410136.82,8
usa_1768,11/1/2024,USA,Chicago,-9.5,50,38.6,149,Hurricane,Koeppen-B,Temperate,Wetland,-7,24.9,S,Autumn,1165753,28172325.39,5
usa_1769,11/2/2024,USA,Chicago,4.9,82,66.5,351,Hurricane,Koeppen-A,Temperate,Grassland,9,9.8,SW,Autumn,7021346,99200036.49,4
usa_1770,11/3/2024,USA,Chicago,18.6,51,12.5,498,None,Koeppen-D,Temperate,Grassland,21.2,16.1,S,Autumn,7084236,38168487.28,1
usa_1771,11/4/2024,USA,Chicago,23.2,70,101,215,None,Koeppen-B,Temperate,Grassland,26.7,19.3,SW,Autumn,3870287,30106090.89,1
usa_1772,11/5/2024,USA,Chicago,18.8,98,47.3,102,None,Koeppen-A,Temperate,Forest,23.7,31.1,SW,Autumn,2049709,85899325.86,6
usa_1773,11/6/2024,USA,Chicago,3.8,62,41,348,None,Koeppen-D,Temperate,Wetland,6.9,27.7,N,Autumn,9265559,56159030.96,10
usa_1774,11/7/2024,USA,Chicago,13.6,63,108.6,16,None,Koeppen-C,Temperate,Grassland,16.8,34.2,NE,Autumn,2298658,37923505.6,1
usa_1775,11/8/2024,USA,Chicago,7.4,75,4.8,460,None,Koeppen-C,Temperate,Grassland,11.2,37.6,E,Autumn,5792840,32337731.03,8
usa_1776,11/9/2024,USA,Chicago,7.9,24,123.3,487,None,Koeppen-D,Temperate,Grassland,9.1,29.5,E,Autumn,7475898,14173928.78,7
usa_1777,11/10/2024,USA,Chicago,16.5,51,118.1,383,Flood,Koeppen-C,Temperate,Tundra,19.1,36,W,Autumn,9387841,27547402.44,1
usa_1778,11/11/2024,USA,Chicago,-1.2,19,107.4,375,None,Koeppen-D,Temperate,Wetland,-0.2,1.7,N,Autumn,8321935,10525294.92,8
usa_1779,11/12/2024,USA,Chicago,5.8,38,64.1,380,None,Koeppen-D,Temperate,Forest,7.7,26.9,N,Autumn,7736688,66746632.84,7
usa_1780,11/13/2024,USA,Chicago,4.3,66,129.7,189,Flood,Koeppen-A,Temperate,Grassland,7.6,3.6,E,Autumn,1875835,10637760.76,6
usa_1781,11/14/2024,USA,Chicago,39.1,92,48.6,477,None,Koeppen-C,Temperate,Tundra,43.7,36.8,W,Autumn,3308630,47920784.6,1
usa_1782,11/15/2024,USA,Chicago,12.9,71,117.1,253,None,Koeppen-D,Temperate,Desert,16.4,40,SE,Autumn,2764801,78313211.74,2
usa_1783,11/16/2024,USA,Chicago,-2.9,53,61.4,45,None,Koeppen-C,Temperate,Forest,-0.2,29.6,W,Autumn,7830635,66122244.73,3
usa_1784,11/17/2024,USA,Chicago,44.9,80,140.3,298,None,Koeppen-C,Temperate,Wetland,48.9,33.4,S,Autumn,3205312,31290921.09,1
usa_1785,11/18/2024,USA,Chicago,42.9,68,192.5,263,None,Koeppen-D,Temperate,Forest,46.3,28.1,NE,Autumn,9531300,65266890.67,1
usa_1786,11/19/2024,USA,Chicago,15.6,78,56.3,427,None,Koeppen-A,Temperate,Tundra,19.5,24.1,NE,Autumn,7750458,54226262.25,5
usa_1787,11/20/2024,USA,Chicago,-6.8,64,130.3,356,Heatwave,Koeppen-D,Temperate,Forest,-3.6,23.5,NW,Autumn,9847898,79328715.68,10
usa_1788,11/21/2024,USA,Chicago,9.2,80,194.1,124,Heatwave,Koeppen-C,Temperate,Grassland,13.2,4.5,S,Autumn,727699,54013820.82,1
usa_1789,11/22/2024,USA,Chicago,0.1,63,92.6,323,None,Koeppen-B,Temperate,Tundra,3.3,5.1,W,Autumn,4183089,93635608.72,2
usa_1790,11/23/2024,USA,Chicago,39.5,17,72.1,414,None,Koeppen-A,Temperate,Grassland,40.4,6.7,W,Autumn,7972188,37966130.12,8
usa_1791,11/24/2024,USA,Chicago,-8.1,46,177.7,53,None,Koeppen-B,Temperate,Forest,-5.8,33.4,NW,Autumn,2295394,30890328.74,8
usa_1792,11/25/2024,USA,Chicago,9.1,61,192.9,173,None,Koeppen-A,Temperate,Tundra,12.2,17.8,S,Autumn,1759424,53210358.13,10
usa_1793,11/26/2024,USA,Chicago,39.5,31,117.6,95,None,Koeppen-B,Temperate,Grassland,41,29.4,N,Autumn,1988747,14766518.5,4
usa_1794,11/27/2024,USA,Chicago,5.1,29,142.3,179,None,Koeppen-D,Temperate,Forest,6.5,25.3,W,Autumn,149857,88071966.21,2
usa_1795,11/28/2024,USA,Chicago,26.9,27,101.6,498,None,Koeppen-D,Temperate,Desert,28.2,19.3,SE,Autumn,6191201,35401492.53,3
usa_1796,11/29/2024,USA,Chicago,44.5,35,104.8,83,Flood,Koeppen-B,Temperate,Desert,46.2,36.4,N,Autumn,2324018,6551186.88,10
usa_1797,11/30/2024,USA,Chicago,20.3,38,64.3,47,Flood,Koeppen-B,Temperate,Tundra,22.2,26.7,N,Autumn,6813923,10368103.3,5
usa_1798,12/1/2024,USA,Chicago,40.7,30,10,486,Flood,Koeppen-C,Temperate,Wetland,42.2,12.2,NE,Winter,8578812,41331596.52,5
usa_1799,12/2/2024,USA,Chicago,29.6,26,75.4,345,Drought,Koeppen-C,Temperate,Desert,30.9,24.6,W,Winter,2048632,23853618.86,8
usa_1800,12/3/2024,USA,Chicago,17.4,76,27.5,498,None,Koeppen-A,Temperate,Tundra,21.2,14.1,SE,Winter,6481687,38682956.66,7
usa_1801,12/4/2024,USA,Chicago,13.1,12,25.9,157,None,Koeppen-C,Temperate,Desert,13.7,12.2,N,Winter,5124446,70115928.13,5
usa_1802,12/5/2024,USA,Chicago,-4.5,92,191.7,402,None,Koeppen-A,Temperate,Grassland,0.1,10.2,SW,Winter,1301274,50721421.33,4
usa_1803,12/6/2024,USA,Chicago,41.9,47,172.5,404,Heatwave,Koeppen-B,Temperate,Wetland,44.2,15.9,W,Winter,2249905,65683806.51,6
usa_1804,12/7/2024,USA,Chicago,13.7,40,112.3,497,None,Koeppen-B,Temperate,Grassland,15.7,38.3,NW,Winter,2077747,35020925.17,10
usa_1805,12/8/2024,USA,Chicago,23.2,99,93.5,178,None,Koeppen-C,Temperate,Wetland,28.1,33.2,W,Winter,4804179,18433469.2,5
usa_1806,12/9/2024,USA,Chicago,32.7,28,91.7,416,None,Koeppen-A,Temperate,Tundra,34.1,8.8,E,Winter,2480077,77604973.78,9
usa_1807,12/10/2024,USA,Chicago,44,94,151.1,171,None,Koeppen-C,Temperate,Wetland,48.7,35.7,NE,Winter,3390205,29332644.75,2
usa_1808,12/11/2024,USA,Chicago,41.6,41,61.9,138,Flood,Koeppen-C,Temperate,Forest,43.6,16.4,E,Winter,1091613,44645711,5
usa_1809,12/12/2024,USA,Chicago,16.3,13,109.3,448,None,Koeppen-B,Temperate,Forest,16.9,26.8,SE,Winter,7493057,11720870.75,3
usa_1810,12/13/2024,USA,Chicago,5.3,99,35.5,378,None,Koeppen-C,Temperate,Forest,10.2,12.1,E,Winter,6859624,97766638.72,7
usa_1811,12/14/2024,USA,Chicago,7.9,99,165.1,378,None,Koeppen-A,Temperate,Desert,12.9,27.8,W,Winter,7830497,88237575.77,9
usa_1812,12/15/2024,USA,Chicago,35.9,46,113.3,132,None,Koeppen-C,Temperate,Desert,38.2,6,W,Winter,8124002,9373413.44,10
usa_1813,12/16/2024,USA,Chicago,-3.7,21,30.1,65,None,Koeppen-B,Temperate,Tundra,-2.7,19.9,SE,Winter,4308104,2604600.96,9
usa_1814,12/17/2024,USA,Chicago,29,11,133.2,401,Heatwave,Koeppen-D,Temperate,Desert,29.6,24.2,W,Winter,5745098,46589176.07,1
usa_1815,12/18/2024,USA,Chicago,41.1,10,179.3,159,None,Koeppen-D,Temperate,Desert,41.6,2,NE,Winter,2003043,73522480.15,6
usa_1816,12/19/2024,USA,Chicago,35.9,23,146.9,138,None,Koeppen-C,Temperate,Desert,37,13.5,SW,Winter,7151280,59698713.96,7
usa_1817,12/20/2024,USA,Chicago,10.7,84,1.2,297,None,Koeppen-A,Temperate,Grassland,14.9,33,W,Winter,3296301,20601321.42,10
usa_1818,12/21/2024,USA,Chicago,2.6,99,108.5,307,None,Koeppen-A,Temperate,Grassland,7.6,29.8,N,Winter,4882237,53891972.4,10
usa_1819,12/22/2024,USA,Chicago,3.8,68,102.6,146,Flood,Koeppen-D,Temperate,Tundra,7.2,40,SW,Winter,1185513,8203300.8,2
usa_1820,12/23/2024,USA,Chicago,-7.6,29,126.4,150,None,Koeppen-C,Temperate,Wetland,-6.1,27.2,E,Winter,5893472,22385854.29,9
usa_1821,12/24/2024,USA,Chicago,26.3,90,103.7,176,None,Koeppen-B,Temperate,Forest,30.8,14,S,Winter,4468223,50732686.16,2
usa_1822,12/25/2024,USA,Chicago,31.6,61,105.1,464,Flood,Koeppen-A,Temperate,Grassland,34.6,36.9,NW,Winter,7989214,8020471.8,9
usa_1823,12/26/2024,USA,Chicago,12.5,29,17.2,20,None,Koeppen-B,Temperate,Grassland,13.9,1.4,W,Winter,8172294,96082072.62,5
usa_1824,12/27/2024,USA,Chicago,12.9,66,54,268,None,Koeppen-C,Temperate,Tundra,16.2,18.7,E,Winter,3988979,17859027.76,5
usa_1825,12/28/2024,USA,Chicago,36.1,87,174,101,None,Koeppen-B,Temperate,Wetland,40.5,12.4,NW,Winter,9479500,67336965.87,1
usa_1826,12/29/2024,USA,Chicago,21.2,29,188.6,107,None,Koeppen-A,Temperate,Forest,22.6,33.4,W,Winter,5054033,11622500.13,1
usa_1827,12/30/2024,USA,Chicago,42.4,67,82.6,101,None,Koeppen-D,Temperate,Grassland,45.8,21.7,NE,Winter,9425763,30212350.78,8
usa_1828,12/31/2024,USA,Chicago,21.1,65,101.1,324,None,Koeppen-D,Temperate,Tundra,24.4,28.3,S,Winter,4527314,11036662.55,3
usa_1829,1/1/2025,USA,Chicago,7.8,68,60.6,244,None,Koeppen-C,Temperate,Grassland,11.2,10.1,SE,Winter,7335547,48437290.85,3
usa_1830,1/2/2025,USA,Chicago,39,88,89.5,400,None,Koeppen-B,Temperate,Tundra,43.4,5,NW,Winter,1614827,73937346.94,5
usa_1831,1/3/2025,USA,Chicago,11,68,136.5,250,None,Koeppen-A,Temperate,Desert,14.4,14.4,NE,Winter,9291192,54035562.35,3
usa_1832,1/4/2025,USA,Chicago,36.8,90,102.6,461,None,Koeppen-B,Temperate,Wetland,41.3,24.6,NE,Winter,9188300,16492553.31,6
usa_1833,1/5/2025,USA,Chicago,35.7,10,129.8,83,None,Koeppen-D,Temperate,Grassland,36.2,6.2,S,Winter,1560222,64513520.55,8
usa_1834,1/6/2025,USA,Chicago,26.3,23,135.1,68,None,Koeppen-D,Temperate,Forest,27.4,7.2,N,Winter,6239494,8466488.52,3
usa_1835,1/7/2025,USA,Chicago,15.9,65,30.6,396,Flood,Koeppen-A,Temperate,Desert,19.1,36.3,N,Winter,3639556,38923538.69,2
usa_1836,1/8/2025,USA,Chicago,7.1,63,73.1,213,None,Koeppen-B,Temperate,Desert,10.2,14.7,E,Winter,3291014,92565813.42,8
usa_1837,1/9/2025,USA,Chicago,14.6,20,128.3,467,None,Koeppen-C,Temperate,Forest,15.6,25.9,S,Winter,7478506,34971293.74,1
usa_1838,1/10/2025,USA,Chicago,8.4,36,87.5,326,None,Koeppen-B,Temperate,Grassland,10.2,25.8,W,Winter,2551808,92684010.13,3
usa_1839,1/11/2025,USA,Chicago,24.3,56,87.5,250,None,Koeppen-D,Temperate,Desert,27.1,14.9,SW,Winter,1478652,94378639.56,8
usa_1840,1/12/2025,USA,Chicago,31.4,48,115.3,342,None,Koeppen-C,Temperate,Desert,33.8,37.8,W,Winter,1234355,83658741.29,3
usa_1841,1/13/2025,USA,Chicago,5.1,27,16.4,199,Drought,Koeppen-B,Temperate,Desert,6.4,24.5,S,Winter,2286441,67321962.33,7
usa_1842,1/14/2025,USA,Chicago,21.8,82,170.9,249,None,Koeppen-D,Temperate,Tundra,25.9,29,SW,Winter,6808463,51790061.86,4
usa_1843,1/15/2025,USA,Chicago,35.9,59,138.6,359,None,Koeppen-D,Temperate,Tundra,38.9,29.5,E,Winter,6447321,27018066.38,3
usa_1844,1/16/2025,USA,Chicago,31.7,31,174.3,103,Flood,Koeppen-C,Temperate,Tundra,33.2,36.1,E,Winter,3680072,35672497.01,1
usa_1845,1/17/2025,USA,Chicago,9.9,57,186.8,323,None,Koeppen-B,Temperate,Forest,12.8,31.7,W,Winter,9354126,6456396.59,8
usa_1846,1/18/2025,USA,Chicago,36.6,40,142.1,270,None,Koeppen-A,Temperate,Tundra,38.6,36.3,NW,Winter,9461298,91405267.87,8
usa_1847,1/19/2025,USA,Chicago,34,34,119.3,485,None,Koeppen-A,Temperate,Desert,35.7,28.7,E,Winter,7193061,83322863.05,10
usa_1848,1/20/2025,USA,Chicago,20.6,38,154.2,226,None,Koeppen-C,Temperate,Grassland,22.5,5.1,W,Winter,9751673,38981957.15,2
usa_1849,1/21/2025,USA,Chicago,24.4,100,35.9,123,Drought,Koeppen-D,Temperate,Wetland,29.4,2,E,Winter,5034657,21192215.36,1
usa_1850,1/22/2025,USA,Chicago,4.1,17,143.8,297,Heatwave,Koeppen-B,Temperate,Grassland,4.9,17.9,SW,Winter,1113629,45225787.76,4
usa_1851,1/23/2025,USA,Chicago,37.4,52,132.1,405,None,Koeppen-C,Temperate,Forest,40,27.1,E,Winter,9957104,97575353.92,10
usa_1852,1/24/2025,USA,Chicago,12.3,17,193.7,336,None,Koeppen-A,Temperate,Forest,13.2,13.3,W,Winter,141144,30231130.8,4
usa_1853,1/25/2025,USA,Chicago,10.4,79,62.8,445,None,Koeppen-B,Temperate,Desert,14.4,38.4,E,Winter,8667169,23309134.99,5
usa_1854,1/26/2025,USA,Chicago,39.3,16,133.6,180,None,Koeppen-A,Temperate,Tundra,40.1,39.9,N,Winter,6391977,64899931.43,7
usa_1855,1/27/2025,USA,Chicago,19.9,48,35.5,31,None,Koeppen-A,Temperate,Wetland,22.3,29.3,S,Winter,9171359,14081429.89,6
usa_1856,1/28/2025,USA,Chicago,29.1,83,67,209,None,Koeppen-D,Temperate,Grassland,33.2,11.9,SW,Winter,5250520,41574628.45,4
usa_1857,1/29/2025,USA,Chicago,34.2,26,20.6,71,None,Koeppen-A,Temperate,Grassland,35.5,15.7,S,Winter,7594024,25131430.35,2
usa_1858,1/30/2025,USA,Chicago,23,89,135.5,375,Flood,Koeppen-D,Temperate,Tundra,27.4,22.2,SE,Winter,6384123,94187698.33,4
usa_1859,1/31/2025,USA,Chicago,19.5,76,66.3,302,None,Koeppen-B,Temperate,Desert,23.3,38.6,NW,Winter,129644,35790025.12,3
usa_1860,2/1/2025,USA,Chicago,13.2,22,82,440,Heatwave,Koeppen-B,Temperate,Wetland,14.3,25.8,E,Winter,2175138,38812269.29,10
usa_1861,2/2/2025,USA,Chicago,26.6,39,189.4,430,None,Koeppen-B,Temperate,Desert,28.6,38.4,NE,Winter,8523354,59992546.82,10
usa_1862,2/3/2025,USA,Chicago,6.7,33,69.8,354,None,Koeppen-A,Temperate,Tundra,8.3,13.2,SW,Winter,1892612,78813312.06,5
usa_1863,2/4/2025,USA,Chicago,2.5,41,69.3,300,None,Koeppen-D,Temperate,Wetland,4.6,20.1,W,Winter,6386793,78326296.64,7
usa_1864,2/5/2025,USA,Chicago,40.4,85,15.1,122,None,Koeppen-C,Temperate,Forest,44.6,21.6,SE,Winter,3884948,21604865.18,5
usa_1865,2/6/2025,USA,Chicago,17.3,55,119.2,460,None,Koeppen-D,Temperate,Desert,20.1,34.1,E,Winter,2115315,56751701.05,2
usa_1866,2/7/2025,USA,Chicago,8,35,54.4,82,None,Koeppen-B,Temperate,Grassland,9.8,36.2,NE,Winter,8943777,96431474.58,2
usa_1867,2/8/2025,USA,Chicago,17.2,96,161.5,117,None,Koeppen-A,Temperate,Tundra,22,30,SW,Winter,4024605,38372647.73,3
usa_1868,2/9/2025,USA,Chicago,10.6,40,99.6,440,None,Koeppen-B,Temperate,Tundra,12.6,22.9,NE,Winter,471095,10339121.21,7
usa_1869,2/10/2025,USA,Chicago,5.5,89,46.7,160,None,Koeppen-C,Temperate,Wetland,9.9,27.6,E,Winter,9484768,73066266.76,4
usa_1870,2/11/2025,USA,Chicago,-4.6,74,1.2,359,Heatwave,Koeppen-A,Temperate,Desert,-0.9,12.7,S,Winter,2226131,52758079.91,7
usa_1871,2/12/2025,USA,Chicago,25.2,51,151.1,342,None,Koeppen-B,Temperate,Tundra,27.8,35.1,W,Winter,2690780,75323462.74,7
usa_1872,2/13/2025,USA,Chicago,34.1,56,172.7,257,None,Koeppen-A,Temperate,Wetland,36.9,27.8,S,Winter,184160,6149762.6,4
usa_1873,2/14/2025,USA,Chicago,27.7,63,197.1,127,None,Koeppen-B,Temperate,Wetland,30.9,30.9,W,Winter,4515522,90622743.54,9
usa_1874,2/15/2025,USA,Chicago,-4.7,37,137.1,194,Drought,Koeppen-C,Temperate,Desert,-2.9,7.7,NW,Winter,9699436,79026226.89,10
usa_1875,2/16/2025,USA,Chicago,-0.9,31,114.7,98,None,Koeppen-B,Temperate,Forest,0.7,8,E,Winter,134952,63154159.69,6
usa_1876,2/17/2025,USA,Chicago,6.9,14,178.4,236,None,Koeppen-C,Temperate,Grassland,7.6,27.5,E,Winter,828947,71525654.29,4
usa_1877,2/18/2025,USA,Chicago,-1.4,66,164.9,439,None,Koeppen-D,Temperate,Grassland,1.9,9.3,W,Winter,7273530,54753974.45,7
usa_1878,2/19/2025,USA,Chicago,7.9,22,67.5,361,None,Koeppen-D,Temperate,Desert,9,13.6,SW,Winter,6863875,34468193.02,1
usa_1879,2/20/2025,USA,Chicago,38.1,31,176.5,263,None,Koeppen-A,Temperate,Desert,39.6,31.1,NE,Winter,2017309,67699496.21,1
usa_1880,2/21/2025,USA,Chicago,42.2,61,46.1,10,None,Koeppen-D,Temperate,Desert,45.2,35.7,SE,Winter,1833774,1717269.54,6
usa_1881,2/22/2025,USA,Chicago,15.6,42,27.7,139,None,Koeppen-D,Temperate,Wetland,17.7,8.1,N,Winter,29111,41340049.42,2
usa_1882,2/23/2025,USA,Chicago,-9,42,9,106,Drought,Koeppen-B,Temperate,Grassland,-6.9,8.6,W,Winter,119519,14861190.99,2
usa_1883,2/24/2025,USA,Chicago,0.6,81,177.2,352,None,Koeppen-C,Temperate,Grassland,4.6,20.5,NE,Winter,5573367,97412007.8,2
usa_1884,2/25/2025,USA,Chicago,9.7,16,17.9,428,None,Koeppen-A,Temperate,Forest,10.5,13.6,N,Winter,2470320,5089323.02,7
usa_1885,2/26/2025,USA,Chicago,-3.2,24,151.4,30,None,Koeppen-C,Temperate,Desert,-2,39.3,SW,Winter,32504,87442489.85,4
usa_1886,2/27/2025,USA,Chicago,31.3,83,90.8,66,None,Koeppen-A,Temperate,Desert,35.5,2.9,N,Winter,6752307,43317044.09,2
usa_1887,2/28/2025,USA,Chicago,13.9,36,41,75,None,Koeppen-D,Temperate,Forest,15.7,5.1,NW,Winter,8054152,1871804.58,9
usa_1888,3/1/2025,USA,Chicago,-6.8,61,138,432,None,Koeppen-B,Temperate,Desert,-3.7,6.7,SE,Spring,3528172,9216263.26,4
usa_1889,3/2/2025,USA,Chicago,2.7,50,74,159,None,Koeppen-D,Temperate,Desert,5.2,0.8,SE,Spring,8294867,21666109.44,3
usa_1890,3/3/2025,USA,Chicago,-6.6,95,188.4,60,None,Koeppen-C,Temperate,Wetland,-1.8,35.6,SW,Spring,8920351,99667820.32,6
usa_1891,3/4/2025,USA,Chicago,-1,35,162.6,154,None,Koeppen-C,Temperate,Tundra,0.8,9.8,NE,Spring,2569565,81856280.97,9
usa_1892,3/5/2025,USA,Chicago,7,45,164.8,495,None,Koeppen-D,Temperate,Forest,9.2,4,E,Spring,2510610,70542690.75,8
usa_1893,3/6/2025,USA,Chicago,39.3,97,103.1,81,None,Koeppen-C,Temperate,Grassland,44.1,28.6,NW,Spring,4840021,50757634.37,2
usa_1894,3/7/2025,USA,Chicago,27.7,86,65.6,211,None,Koeppen-A,Temperate,Desert,32,3.6,NW,Spring,4974757,33633156.73,6
usa_1895,3/8/2025,USA,Chicago,42.1,73,0.3,22,None,Koeppen-B,Temperate,Desert,45.8,0.3,SE,Spring,9022255,56632217.99,10
usa_1896,3/9/2025,USA,Chicago,0,84,150.4,340,None,Koeppen-C,Temperate,Desert,4.2,10.3,E,Spring,7239004,5526168.65,5
usa_1897,3/10/2025,USA,Chicago,37.3,42,28.3,102,None,Koeppen-B,Temperate,Grassland,39.4,36.1,SE,Spring,178430,53979454.39,8
usa_1898,3/11/2025,USA,Chicago,26.4,29,194.8,425,Heatwave,Koeppen-B,Temperate,Desert,27.8,39,E,Spring,7309751,84212453.97,3
usa_1899,3/12/2025,USA,Chicago,24,54,73.9,179,Hurricane,Koeppen-D,Temperate,Forest,26.7,35,S,Spring,4397928,61176222.76,4
usa_1900,3/13/2025,USA,Chicago,4.9,66,61.2,238,None,Koeppen-A,Temperate,Desert,8.2,17.1,E,Spring,666251,25792546.85,6
usa_1901,3/14/2025,USA,Chicago,24.4,14,17.8,85,None,Koeppen-B,Temperate,Wetland,25.1,4.3,NE,Spring,4869311,69153317.33,4
usa_1902,3/15/2025,USA,Chicago,1.1,88,195,357,None,Koeppen-D,Temperate,Grassland,5.5,12.3,SW,Spring,327839,17693046.51,1
usa_1903,3/16/2025,USA,Chicago,1.5,22,102,367,Hurricane,Koeppen-B,Temperate,Forest,2.6,12.8,NE,Spring,4262419,69899213.22,8
usa_1904,3/17/2025,USA,Chicago,9.2,30,169.1,115,None,Koeppen-D,Temperate,Forest,10.7,31.7,E,Spring,713097,92089081.13,1
usa_1905,3/18/2025,USA,Chicago,6.7,88,66.8,136,None,Koeppen-A,Temperate,Wetland,11.1,20.7,NE,Spring,335315,31970939.04,2
usa_1906,3/19/2025,USA,Chicago,18.8,36,104.7,287,None,Koeppen-C,Temperate,Tundra,20.6,27.2,S,Spring,5074395,32994035.99,7
usa_1907,3/20/2025,USA,Chicago,-8.6,40,106.8,323,Hurricane,Koeppen-B,Temperate,Tundra,-6.6,35.6,N,Spring,7780067,90930830.86,6
usa_1908,3/21/2025,USA,Chicago,2.4,60,94.2,106,None,Koeppen-B,Temperate,Grassland,5.4,18.1,NE,Spring,5933665,8465061.11,9
usa_1909,3/22/2025,USA,Chicago,30.8,82,3,251,None,Koeppen-C,Temperate,Grassland,34.9,9.5,SE,Spring,8652243,30902050.29,1
usa_1910,3/23/2025,USA,Chicago,35.5,56,108.9,27,None,Koeppen-C,Temperate,Wetland,38.3,26.9,SW,Spring,781572,71782355.69,4
usa_1911,3/24/2025,USA,Chicago,28.6,19,63,177,None,Koeppen-D,Temperate,Forest,29.6,39.6,S,Spring,9570478,568704.56,10
usa_1912,3/25/2025,USA,Chicago,40.8,71,74.8,442,None,Koeppen-B,Temperate,Desert,44.3,34.8,NW,Spring,5090180,11185268.36,3
usa_1913,3/26/2025,USA,Chicago,28.4,26,124.7,446,None,Koeppen-B,Temperate,Desert,29.7,5.5,S,Spring,7636828,60688981.5,8
usa_1914,3/27/2025,USA,Chicago,-4.4,40,1.8,465,None,Koeppen-D,Temperate,Desert,-2.4,18.9,SE,Spring,6469667,68992882.87,10
usa_1915,3/28/2025,USA,Chicago,-5.2,84,31.5,165,None,Koeppen-D,Temperate,Forest,-1,33.3,S,Spring,7480752,80766610.99,10
usa_1916,3/29/2025,USA,Chicago,38.2,69,132.1,148,None,Koeppen-C,Temperate,Tundra,41.7,29.1,N,Spring,2250726,15507532.14,4
usa_1917,3/30/2025,USA,Chicago,14.4,24,22.9,395,None,Koeppen-A,Temperate,Forest,15.6,30.8,S,Spring,6730081,13640333.47,4
usa_1918,3/31/2025,USA,Chicago,10.4,59,143.5,460,None,Koeppen-A,Temperate,Wetland,13.4,28.1,E,Spring,9249770,54859562.18,10
usa_1919,4/1/2025,USA,Chicago,0.1,85,58.2,363,Hurricane,Koeppen-C,Temperate,Desert,4.3,1.1,E,Spring,2170516,24890671.71,1
usa_1920,4/2/2025,USA,Chicago,3.9,94,59,16,None,Koeppen-D,Temperate,Desert,8.6,16.7,SE,Spring,8797090,8202613.71,4
usa_1921,4/3/2025,USA,Chicago,11.4,80,199.1,285,None,Koeppen-C,Temperate,Forest,15.4,23.1,NW,Spring,6509080,7568192.69,10
usa_1922,4/4/2025,USA,Chicago,0.8,15,173.4,185,None,Koeppen-D,Temperate,Grassland,1.6,39.1,SW,Spring,9643915,82809265.11,3
usa_1923,4/5/2025,USA,Chicago,19.2,65,38.5,427,None,Koeppen-C,Temperate,Wetland,22.4,33.8,N,Spring,9477029,49125198.54,9
usa_1924,4/6/2025,USA,Chicago,25.2,35,59.4,237,None,Koeppen-C,Temperate,Tundra,26.9,29.4,NW,Spring,7529944,67330533.54,1
usa_1925,4/7/2025,USA,Chicago,43.9,17,7.6,327,Drought,Koeppen-B,Temperate,Tundra,44.8,11.2,SW,Spring,8181853,95933039.79,8
usa_1926,4/8/2025,USA,Chicago,15.9,18,112.3,266,None,Koeppen-D,Temperate,Forest,16.8,31.4,NE,Spring,1967572,22590346.35,3
usa_1927,4/9/2025,USA,Chicago,2.3,14,199.3,287,Drought,Koeppen-C,Temperate,Desert,3,11.8,NW,Spring,9745883,15545589.26,10
usa_1928,4/10/2025,USA,Chicago,44.8,23,140.2,422,Flood,Koeppen-C,Temperate,Forest,45.9,25.1,S,Spring,4184183,43796158.33,5
usa_1929,4/11/2025,USA,Chicago,25,63,163,295,None,Koeppen-C,Temperate,Forest,28.1,4.6,NW,Spring,4561496,80882914.76,3
usa_1930,4/12/2025,USA,Chicago,1.5,11,46.6,297,None,Koeppen-B,Temperate,Desert,2,31.9,E,Spring,6771097,48200857.31,7
usa_1931,4/13/2025,USA,Chicago,-1.6,38,156.8,53,None,Koeppen-A,Temperate,Desert,0.3,33.2,S,Spring,1487612,52091855.49,4
usa_1932,4/14/2025,USA,Chicago,-1.7,50,70.6,74,None,Koeppen-D,Temperate,Wetland,0.8,0.5,NE,Spring,4456894,80291513.62,1
usa_1933,4/15/2025,USA,Chicago,-9.2,96,150.6,335,None,Koeppen-D,Temperate,Wetland,-4.4,2.6,E,Spring,1748202,89075943.35,3
usa_1934,4/16/2025,USA,Chicago,22.6,63,117.7,119,Hurricane,Koeppen-A,Temperate,Desert,25.8,22.4,SE,Spring,237489,67722873.13,6
usa_1935,4/17/2025,USA,Chicago,2.7,90,125.5,430,Heatwave,Koeppen-D,Temperate,Tundra,7.2,17.4,NE,Spring,4676114,88393090.75,6
usa_1936,4/18/2025,USA,Chicago,44.3,14,98.2,133,None,Koeppen-D,Temperate,Grassland,45,19,SE,Spring,6425451,44296744.15,5
usa_1937,4/19/2025,USA,Chicago,32.4,77,10.5,264,None,Koeppen-D,Temperate,Forest,36.2,38.6,NE,Spring,3917956,36159667.79,4
usa_1938,4/20/2025,USA,Chicago,-6.2,12,97.4,467,None,Koeppen-A,Temperate,Desert,-5.6,32.8,NE,Spring,9280529,99257862.1,2
usa_1939,4/21/2025,USA,Chicago,44.2,33,72.7,206,None,Koeppen-C,Temperate,Desert,45.9,14.1,E,Spring,6379610,36512715.46,9
usa_1940,4/22/2025,USA,Chicago,6.4,89,184.4,102,None,Koeppen-C,Temperate,Tundra,10.9,1.1,SW,Spring,1956531,86237990.21,8
